"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135790","50' EDISON LIGHTING CABLES","LIGHTING CABLES","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","R1003","BANNER HANG","RIGGING","MISC","4/11/2013 12:00:00 AM","300.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","R2","BALLROOM RIGGER","RIGGING","LABOR","4/11/2013 12:00:00 AM","640.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","L3","ELECTRICIAN UTILITY","LIGHTING","LABOR","4/11/2013 12:00:00 AM","560.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","R2","BALLROOM RIGGER","RIGGING","LABOR","4/11/2013 12:00:00 AM","640.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","L3","ELECTRICIAN UTILITY","LIGHTING","LABOR","4/11/2013 12:00:00 AM","560.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135228","15' X 12'' BOX TRUSS- TOMCAT","TRUSS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120008","10' X 12'' BOX TRUSS - TOMCAT","TRUSS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120185","4 X CORNER 12'' TRUSS - TOMCAT","TRUSS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","135232","4' X 4' TRUSS BASE PLATE","TRUSS","RENTAL","4/11/2013 12:00:00 AM","0.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100105","25' - NL4 CABLE","AUDIO CABLES","RENTAL","4/11/2013 12:00:00 AM","10.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100106","50' - NL4 CABLE","AUDIO CABLES","RENTAL","4/11/2013 12:00:00 AM","10.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100107","100' - NL4 CABLE","AUDIO CABLES","RENTAL","4/11/2013 12:00:00 AM","10.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","120277","HANDHELD MICROPHONE SHURE BETA 58","WIRED MICROPHONES","RENTAL","4/11/2013 12:00:00 AM","140.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130026","DIRECT BOX WHIRLWIND","AUDIO SIGNAL PROCESS","RENTAL","4/11/2013 12:00:00 AM","140.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130111","POWERED SPEAKER JBL EON POWER 15","SPEAKERS","RENTAL","4/11/2013 12:00:00 AM","300.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","100012","POWERED SUBWOOFER JBL EON 518S","SPEAKERS","RENTAL","4/11/2013 12:00:00 AM","600.0000","April","2013","Apr 2013"
"ACADEMY OF COUNTRY MUSIC","ACM AWARDS 2013","MGM","RENTAL","GALA / AWARD SHOW","130112","POWERED SPEAKER MEYER UPA-1P","SPEAKERS","RENTAL","4/11/2013 12:00:00 AM","100.0000","April","2013","Apr 2013"
